0.09983800440825237, 2.333617859150009e-10
0.11465988412822709, 1.998334956385406e-10
0.14149496247664986, 1.6246878213212723e-10
0.18220805319361966, 1.233088543055842e-10
0.2333898789661492, 9.685135015008223e-11
0.2942117772431552, 7.739334403272015e-11
0.3808893080908756, 5.773987175512068e-11
0.5010417623832963, 4.5342063263652715e-11
0.6804902439279991, 3.3241745597637546e-11
0.9441009507155121, 2.3546573280467385e-11
1.3523459325393723, 1.7255929196622608e-11
1.9064294888781335, 1.2014224029385665e-11
2.6590678408055894, 8.806276468567244e-12
3.6018143593447656, 6.456296310368767e-12
5.383786128127793, 4.19577273094589e-12
7.549333450553038, 3.075327383085565e-12
10.144538806180503, 2.2165285785473164e-12
