0.1 	 9.8e-08 	 2.61953787091e-09 	 2.15012420541e-11 	 8.39367754918e-12 	 0.0166776719867 	 0.0178412304974 	 0.000888765714506
0.1 	 1.1e-07 	 2.94029761021e-09 	 2.34508185665e-11 	 9.79704378482e-12 	 0.0166776719867 	 0.015514113476 	 0.00102087687218
0.1 	 1.3e-07 	 3.4748971757e-09 	 3.02661951414e-11 	 1.19383297006e-11 	 0.0178412304974 	 0.0162898191498 	 0.00160315197812
0.1 	 1.4e-07 	 3.74219695845e-09 	 3.41235595842e-11 	 1.34137867096e-11 	 0.0147384078022 	 0.0135748492915 	 0.0016916091677
0.1 	 1.6e-07 	 4.27679652394e-09 	 3.72657889696e-11 	 1.52251150627e-11 	 0.019392641845 	 0.0162898191498 	 0.0028046356522
0.1 	 1.8e-07 	 4.81139608943e-09 	 3.76277438792e-11 	 1.41666922369e-11 	 0.015514113476 	 0.0124112907808 	 0.00232745933229
0.1 	 2.1e-07 	 5.61329543767e-09 	 4.70812428966e-11 	 1.90846604753e-11 	 0.0162898191498 	 0.0131869964546 	 0.00381183707642
0.1 	 2.3e-07 	 6.14789500316e-09 	 5.31189036011e-11 	 2.20060500905e-11 	 0.0159019663129 	 0.0135748492915 	 0.00472365139933
0.1 	 2.6e-07 	 6.9497943514e-09 	 5.74747422179e-11 	 2.16460853934e-11 	 0.0174533776605 	 0.0174533776605 	 0.00632432129307
0.1 	 3e-07 	 8.01899348239e-09 	 7.01846903732e-11 	 2.86357638658e-11 	 0.0186169361712 	 0.0186169361712 	 0.00950159858075
0.1 	 3.4e-07 	 9.08819261337e-09 	 7.76037638897e-11 	 3.09877048313e-11 	 0.0201683475188 	 0.0178412304974 	 0.0122985707737
0.1 	 3.8e-07 	 1.01573917444e-08 	 9.32426479865e-11 	 3.89534689403e-11 	 0.0182290833343 	 0.0182290833343 	 0.0160555738131
0.1 	 4.3e-07 	 1.14938906581e-08 	 1.03547850179e-10 	 4.20308168177e-11 	 0.0186169361712 	 0.0178412304974 	 0.0201628989253
0.1 	 4.9e-07 	 1.30976893546e-08 	 1.12277225905e-10 	 4.45700208762e-11 	 0.0162898191498 	 0.0151262606391 	 0.0207355674241
0.1 	 5.6e-07 	 1.49687878338e-08 	 1.2762069569e-10 	 5.17194425315e-11 	 0.0147384078022 	 0.0170655248236 	 0.0260913744302
0.1 	 6.3e-07 	 1.6839886313e-08 	 1.43763740347e-10 	 5.8307339217e-11 	 0.0178412304974 	 0.0124112907808 	 0.0363762562279
0.1 	 7.1e-07 	 1.8978284575e-08 	 1.57206147645e-10 	 6.38740868954e-11 	 0.0143505549653 	 0.0159019663129 	 0.0421129425065
0.1 	 8.1e-07 	 2.16512824024e-08 	 1.91204828775e-10 	 7.331994361e-11 	 0.0127991436177 	 0.0170655248236 	 0.0529400384529
0.1 	 9.1e-07 	 2.43242802299e-08 	 2.13124398653e-10 	 7.81992140739e-11 	 0.0131869964546 	 0.0182290833343 	 0.064690501521
0.1 	 1e-06 	 2.67299782746e-08 	 2.19967234624e-10 	 8.14069423621e-11 	 0.0182290833343 	 0.0143505549653 	 0.0873493567493
0.1 	 1.2e-06 	 3.20759739296e-08 	 2.52246366436e-10 	 1.04221233719e-10 	 0.0151262606391 	 0.0135748492915 	 0.102640856304
0.1 	 1.3e-06 	 3.4748971757e-08 	 2.79113953631e-10 	 1.02699127265e-10 	 0.0143505549653 	 0.015514113476 	 0.126925465764
0.1 	 1.5e-06 	 4.00949674119e-08 	 3.42267009045e-10 	 1.36810469528e-10 	 0.0190047890081 	 0.0151262606391 	 0.22648811305
0.1 	 1.7e-06 	 4.54409630669e-08 	 3.84449771142e-10 	 1.58479732403e-10 	 0.0151262606391 	 0.0151262606391 	 0.239646665305
0.1 	 1.9e-06 	 5.07869587218e-08 	 4.3747549275e-10 	 1.88238226097e-10 	 0.0178412304974 	 0.0135748492915 	 0.322644448632
0.1 	 2.2e-06 	 5.88059522042e-08 	 4.74379522473e-10 	 2.05559517827e-10 	 0.0166776719867 	 0.0108598794332 	 0.408999947496
0.1 	 2.5e-06 	 6.68249456866e-08 	 5.75691555787e-10 	 2.27716156964e-10 	 0.0162898191498 	 0.0151262606391 	 0.542834636324
0.1 	 2.8e-06 	 7.4843939169e-08 	 6.48559017081e-10 	 2.29739879828e-10 	 0.0143505549653 	 0.0093084680856 	 0.569116352817
0.1 	 3.1e-06 	 8.28629326513e-08 	 7.3710290331e-10 	 2.82552797483e-10 	 0.015514113476 	 0.0131869964546 	 0.80392168959
0.1 	 3.6e-06 	 9.62279217887e-08 	 8.05029711772e-10 	 3.06805886202e-10 	 0.011635585107 	 0.0124112907808 	 0.816715002741
0.1 	 4e-06 	 1.06919913099e-07 	 9.42610388146e-10 	 3.77971466951e-10 	 0.0143505549653 	 0.0166776719867 	 1.38372871186
0.1 	 4.5e-06 	 1.20284902236e-07 	 1.050500574e-09 	 3.99925739213e-10 	 0.015514113476 	 0.0151262606391 	 1.75009114687
0.1 	 5.1e-06 	 1.36322889201e-07 	 1.16371013778e-09 	 4.53318015975e-10 	 0.0170655248236 	 0.015514113476 	 2.37700994038
0.1 	 5.8e-06 	 1.55033873993e-07 	 1.34384652597e-09 	 5.08062274064e-10 	 0.0147384078022 	 0.0151262606391 	 2.85109915199
0.1 	 6.6e-06 	 1.76417856613e-07 	 1.46096940884e-09 	 5.75607597919e-10 	 0.0162898191498 	 0.0139627021284 	 3.42508709941
0.1 	 7.5e-06 	 2.0047483706e-07 	 1.65230190987e-09 	 6.4523054582e-10 	 0.0143505549653 	 0.0131869964546 	 4.19176986683
0.1 	 8.4e-06 	 2.24531817507e-07 	 1.84980070903e-09 	 7.32169715852e-10 	 0.019392641845 	 0.019392641845 	 7.2768409155
0.1 	 9.5e-06 	 2.53934793609e-07 	 2.14113877896e-09 	 8.72682097378e-10 	 0.0174533776605 	 0.015514113476 	 8.74454938114
0.1 	 1.1e-05 	 2.94029761021e-07 	 2.42531715295e-09 	 9.63357491934e-10 	 0.0127991436177 	 0.0135748492915 	 8.48531522038
0.1 	 1.2e-05 	 3.20759739296e-07 	 2.69487531995e-09 	 1.02871098809e-09 	 0.0131869964546 	 0.015514113476 	 10.5071655443
0.1 	 1.4e-05 	 3.74219695845e-07 	 2.96193374847e-09 	 1.09723732049e-09 	 0.0162898191498 	 0.0139627021284 	 14.9382159493
0.1 	 1.6e-05 	 4.27679652394e-07 	 3.63529538026e-09 	 1.44269109646e-09 	 0.0124112907808 	 0.0205562003557 	 21.4379132355
0.1 	 1.8e-05 	 4.81139608943e-07 	 4.2508445225e-09 	 1.9717283146e-09 	 0.0166776719867 	 0.015514113476 	 30.5191946078
0.1 	 2e-05 	 5.34599565493e-07 	 4.45470123546e-09 	 1.86392216657e-09 	 0.0170655248236 	 0.0170655248236 	 39.1033777366
