Work directory is: /afs/cern.ch/work/e/egraveri/public/SHiP/HNL-Sensitivity-batch/sandbox
Scanning model 2...
Loaded 13632 previous data points.
Scanning number of events on 151609 phase-space points
Point 0 of 151609: 	 log10(mass) -1.0 	 log10(U2) -7.0 		 Events: 0.00089
Point 250 of 151609: 	 log10(mass) -0.99 	 log10(U2) -5.8 		 Events: 0.13
Point 500 of 151609: 	 log10(mass) -0.99 	 log10(U2) -4.7 		 Events: 39.0
Point 750 of 151609: 	 log10(mass) -0.99 	 log10(U2) -6.4 		 Events: 0.016
Point 1000 of 151609: 	 log10(mass) -0.98 	 log10(U2) -5.3 		 Events: 2.4
Point 1250 of 151609: 	 log10(mass) -0.98 	 log10(U2) -7.0 		 Events: 0.00089
Point 1500 of 151609: 	 log10(mass) -0.98 	 log10(U2) -5.9 		 Events: 0.1
Point 1750 of 151609: 	 log10(mass) -0.97 	 log10(U2) -4.8 		 Events: 21.0
Point 2000 of 151609: 	 log10(mass) -0.97 	 log10(U2) -6.6 		 Events: 0.0063
Point 2250 of 151609: 	 log10(mass) -0.97 	 log10(U2) -5.4 		 Events: 0.82
Point 2500 of 151609: 	 log10(mass) -0.96 	 log10(U2) -4.3 		 Events: 150.0
Point 2750 of 151609: 	 log10(mass) -0.96 	 log10(U2) -6.1 		 Events: 0.042
Point 3000 of 151609: 	 log10(mass) -0.96 	 log10(U2) -5.0 		 Events: 8.7
Point 3250 of 151609: 	 log10(mass) -0.95 	 log10(U2) -6.8 		 Events: 0.0028
Point 3500 of 151609: 	 log10(mass) -0.95 	 log10(U2) -5.7 		 Events: 0.32
Point 3750 of 151609: 	 log10(mass) -0.94 	 log10(U2) -4.6 		 Events: 47.0
Point 4000 of 151609: 	 log10(mass) -0.94 	 log10(U2) -6.4 		 Events: 0.77
Point 4250 of 151609: 	 log10(mass) -0.94 	 log10(U2) -5.3 		 Events: 140.0
Point 4500 of 151609: 	 log10(mass) -0.93 	 log10(U2) -7.2 		 Events: 0.031
Point 4750 of 151609: 	 log10(mass) -0.93 	 log10(U2) -6.1 		 Events: 2.9
Point 5000 of 151609: 	 log10(mass) -0.93 	 log10(U2) -5.1 		 Events: 450.0
Point 5250 of 151609: 	 log10(mass) -0.92 	 log10(U2) -6.9 		 Events: 0.091
Point 5500 of 151609: 	 log10(mass) -0.92 	 log10(U2) -5.9 		 Events: 11.0
