3.0 	 7e-11 	 0.071056064816 	 2.84843362697e-05 	 2.26686302553e-05
3.0 	 7.8e-11 	 0.071056064816 	 3.17396368047e-05 	 2.81460652516e-05
3.0 	 8.8e-11 	 0.071056064816 	 3.58087474212e-05 	 3.58255557826e-05
3.0 	 9.8e-11 	 0.071056064816 	 3.98778413131e-05 	 4.44302596404e-05
3.0 	 1.1e-10 	 0.071056064816 	 4.47607319068e-05 	 5.59771778295e-05
3.0 	 1.2e-10 	 0.071056064816 	 4.88297890048e-05 	 6.66173309276e-05
3.0 	 1.4e-10 	 0.071056064816 	 5.69678530277e-05 	 9.06732166405e-05
3.0 	 1.5e-10 	 0.071056064816 	 6.10368599526e-05 	 0.000104088937847
3.0 	 1.7e-10 	 0.071056064816 	 6.91748236301e-05 	 0.000133695908441
3.0 	 1.9e-10 	 0.071056064816 	 7.73127204114e-05 	 0.000167003545249
3.0 	 2.2e-10 	 0.071056064816 	 8.95194401542e-05 	 0.000223903649795
3.0 	 2.4e-10 	 0.071056064816 	 9.76571696976e-05 	 0.000266462752504
3.0 	 2.7e-10 	 0.071056064816 	 0.000109863638586 	 0.000337239842008
3.0 	 3e-10 	 0.071056064816 	 0.000122069956964 	 0.000416342917157
3.0 	 3.4e-10 	 0.071056064816 	 0.00013834481401 	 0.000534764951078
3.0 	 3.8e-10 	 0.071056064816 	 0.000154619403491 	 0.000667988098461
3.0 	 4.3e-10 	 0.071056064816 	 0.000174962264083 	 0.000855330542422
3.0 	 4.8e-10 	 0.071056064816 	 0.000195304706619 	 0.00106579844294
3.0 	 5.3e-10 	 0.071056064816 	 0.000215646731106 	 0.00129939108712
3.0 	 6e-10 	 0.071056064816 	 0.000244124863084 	 0.00166526900107
3.0 	 6.7e-10 	 0.071056064816 	 0.000272602175728 	 0.0020764680594
3.0 	 7.5e-10 	 0.071056064816 	 0.000305146672655 	 0.00260190261007
3.0 	 8.4e-10 	 0.071056064816 	 0.000341757952614 	 0.00326376627123
3.0 	 9.4e-10 	 0.071056064816 	 0.000382435564222 	 0.00408702468239
3.0 	 1.1e-09 	 0.071056064816 	 0.000447516265316 	 0.00559657907679
3.0 	 1.2e-09 	 0.071056064816 	 0.000488189530182 	 0.00666025476463
3.0 	 1.3e-09 	 0.071056064816 	 0.000528861123348 	 0.00781638837393
3.0 	 1.5e-09 	 0.071056064816 	 0.000610199294852 	 0.010406006555
3.0 	 1.7e-09 	 0.071056064816 	 0.000691530780374 	 0.0133653880191
3.0 	 1.8e-09 	 0.071056064816 	 0.000732194016063 	 0.0149837257334
3.0 	 2.1e-09 	 0.071056064816 	 0.000854173695661 	 0.0203932584183
3.0 	 2.3e-09 	 0.071056064816 	 0.00093548512652 	 0.0244616561767
3.0 	 2.6e-09 	 0.071056064816 	 0.00105743974086 	 0.0312572028146
3.0 	 2.9e-09 	 0.071056064816 	 0.00117937931852 	 0.0388841527309
3.0 	 3.3e-09 	 0.071056064816 	 0.00134194203483 	 0.050346447469
3.0 	 3.6e-09 	 0.071056064816 	 0.00146384653404 	 0.0599127403414
3.0 	 4.1e-09 	 0.071056064816 	 0.0016669872991 	 0.0777029097674
3.0 	 4.6e-09 	 0.071056064816 	 0.00187008632118 	 0.0978003974891
3.0 	 5.1e-09 	 0.071056064816 	 0.00207314360882 	 0.120204492139
3.0 	 5.7e-09 	 0.071056064816 	 0.00231675727655 	 0.150133125548
3.0 	 6.4e-09 	 0.071056064816 	 0.00260089730075 	 0.189244955835
3.0 	 7.2e-09 	 0.071056064816 	 0.00292552866941 	 0.239473791077
3.0 	 8e-09 	 0.071056064816 	 0.00325005331145 	 0.295598078405
3.0 	 9e-09 	 0.071056064816 	 0.00365555908288 	 0.37403948611
3.0 	 1e-08 	 0.071056064816 	 0.00406089821669 	 0.461682315035
3.0 	 1.1e-08 	 0.071056064816 	 0.00446607078103 	 0.558520890206
3.0 	 1.3e-08 	 0.071056064816 	 0.00527591647366 	 0.779762594867
3.0 	 1.4e-08 	 0.071056064816 	 0.0056805897381 	 0.904154389877
3.0 	 1.6e-08 	 0.071056064816 	 0.00648943744334 	 1.18045155224
3.0 	 1.8e-08 	 0.071056064816 	 0.0072976205036 	 1.49339576306
3.0 	 2e-08 	 0.071056064816 	 0.00810513946229 	 1.84294180792
3.0 	 2.2e-08 	 0.071056064816 	 0.00891199486241 	 2.22904452173
3.0 	 2.5e-08 	 0.071056064816 	 0.010121034977 	 2.87664366931
3.0 	 2.8e-08 	 0.071056064816 	 0.0113285851345 	 3.60624176458
3.0 	 3.1e-08 	 0.071056064816 	 0.0125346471621 	 4.41768699794
3.0 	 3.5e-08 	 0.071056064816 	 0.0141404181502 	 5.6266698242
3.0 	 3.9e-08 	 0.071056064816 	 0.0157435511367 	 6.98053068961
3.0 	 4.4e-08 	 0.071056064816 	 0.0177437642484 	 8.87604652008
3.0 	 4.9e-08 	 0.071056064816 	 0.019739870626 	 10.996678209
3.0 	 5.5e-08 	 0.071056064816 	 0.022129789201 	 13.8376104753
3.0 	 6.1e-08 	 0.071056064816 	 0.0245138206228 	 17.0005109201
3.0 	 6.9e-08 	 0.071056064816 	 0.0276833963245 	 21.7164881673
3.0 	 7.7e-08 	 0.071056064816 	 0.0308425657263 	 26.9999126238
3.0 	 8.6e-08 	 0.071056064816 	 0.0343842348428 	 33.6185478542
3.0 	 9.6e-08 	 0.071056064816 	 0.0383040850084 	 41.8058887231
3.0 	 1.1e-07 	 0.071056064816 	 0.0437648733835 	 54.7317703645
3.0 	 1.2e-07 	 0.071056064816 	 0.0476462386586 	 65.0026410695
3.0 	 1.3e-07 	 0.071056064816 	 0.0515116797175 	 76.132518858
3.0 	 1.5e-07 	 0.071056064816 	 0.0591950488969 	 100.948013549
3.0 	 1.7e-07 	 0.071056064816 	 0.0668154976965 	 129.135980313
3.0 	 1.9e-07 	 0.071056064816 	 0.0743735386816 	 160.654605949
3.0 	 2.1e-07 	 0.071056064816 	 0.0818696802421 	 195.462533473
3.0 	 2.4e-07 	 0.071056064816 	 0.0929989330808 	 253.752507526
3.0 	 2.7e-07 	 0.071056064816 	 0.103991730355 	 319.215303321
3.0 	 3e-07 	 0.071056064816 	 0.114849736068 	 391.716973928
3.0 	 3.3e-07 	 0.071056064816 	 0.125574593932 	 471.125766445
3.0 	 3.7e-07 	 0.071056064816 	 0.139670089026 	 587.524888402
3.0 	 4.2e-07 	 0.071056064816 	 0.156966418361 	 749.509554998
3.0 	 4.7e-07 	 0.071056064816 	 0.173910598155 	 929.27668565
3.0 	 5.2e-07 	 0.071056064816 	 0.19050975642 	 1126.26788354
3.0 	 5.9e-07 	 0.071056064816 	 0.213182211873 	 1429.96072769
3.0 	 6.6e-07 	 0.071056064816 	 0.23521079088 	 1764.90897815
3.0 	 7.3e-07 	 0.071056064816 	 0.25661366549 	 2129.72620654
3.0 	 8.2e-07 	 0.071056064816 	 0.283240606697 	 2640.52633353
3.0 	 9.2e-07 	 0.071056064816 	 0.311691319769 	 3260.12062888
3.0 	 1e-06 	 0.071056064816 	 0.333622940286 	 3792.94932305
3.0 	 1.2e-06 	 0.071056064816 	 0.385390510455 	 5257.79195335
3.0 	 1.3e-06 	 0.071056064816 	 0.409716959511 	 6055.47796491
3.0 	 1.4e-06 	 0.071056064816 	 0.43306046803 	 6892.83228158
3.0 	 1.6e-06 	 0.071056064816 	 0.476954645171 	 8675.97316648
3.0 	 1.8e-06 	 0.071056064816 	 0.517369597911 	 10587.5273327
3.0 	 2e-06 	 0.071056064816 	 0.554578591304 	 12609.9751454
3.0 	 2.3e-06 	 0.071056064816 	 0.604926276457 	 15817.9945009
3.0 	 2.5e-06 	 0.071056064816 	 0.63517917862 	 18053.3331543
3.0 	 2.8e-06 	 0.071056064816 	 0.676103591782 	 21522.4847667
3.0 	 3.2e-06 	 0.071056064816 	 0.723307696068 	 26314.4440493
3.0 	 3.6e-06 	 0.071056064816 	 0.763266301921 	 31239.187097
3.0 	 4e-06 	 0.071056064816 	 0.797072913893 	 36247.5933649
3.0 	 4.5e-06 	 0.071056064816 	 0.832080770151 	 42569.5572979
3.0 	 5e-06 	 0.071056064816 	 0.860428112261 	 48910.9085715
3.1 	 7e-11 	 0.0715216426607 	 3.13256015284e-05 	 2.50931349608e-05
3.1 	 7.8e-11 	 0.0715216426607 	 3.49056071637e-05 	 3.11563994029e-05
3.1 	 8.8e-11 	 0.0715216426607 	 3.93805960028e-05 	 3.96572340043e-05
3.1 	 9.8e-11 	 0.0715216426607 	 4.38555646145e-05 	 4.91822332899e-05
3.1 	 1.1e-10 	 0.0715216426607 	 4.92255002483e-05 	 6.19641200386e-05
3.1 	 1.2e-10 	 0.0715216426607 	 5.37004243598e-05 	 7.37422571864e-05
3.1 	 1.4e-10 	 0.0715216426607 	 6.26502119012e-05 	 0.000100370951928
3.1 	 1.5e-10 	 0.0715216426607 	 6.71250753314e-05 	 0.000115221495634
3.1 	 1.7e-10 	 0.0715216426607 	 7.60747415108e-05 	 0.000147994940997
