0.0067 	 2.7e-07 	 1.62e-08 	 7.57296043413e-19 	 8.65481190284e-19 	 0.0656357956113 	 0.0556909780944 	 2.8549162832e-10
0.0067 	 4.4e-07 	 2.64e-08 	 2.38786382084e-18 	 3.48081643611e-18 	 0.0427627153225 	 0.0397792700674 	 1.14321657162e-09
0.0067 	 7.1e-07 	 4.26e-08 	 1.00135178477e-17 	 4.41273666939e-18 	 0.0358013430607 	 0.0497240875843 	 4.4314651969e-09
0.0067 	 1.1e-06 	 6.6e-08 	 2.78516401626e-17 	 1.26424718609e-17 	 0.0417682335708 	 0.0397792700674 	 1.97947187157e-08
0.0067 	 1.9e-06 	 1.14e-07 	 3.88989728218e-17 	 1.42225493977e-17 	 0.0487296058326 	 0.0447516788259 	 5.19569390919e-08
0.0067 	 3e-06 	 1.8e-07 	 5.65605934966e-17 	 1.84439336061e-17 	 0.0467406423292 	 0.0397792700674 	 1.09426615845e-07
0.0067 	 4.9e-06 	 2.94e-07 	 7.9566074119e-17 	 3.69719192922e-17 	 0.0447516788259 	 0.0427627153225 	 2.72100619059e-07
0.0075 	 2.7e-07 	 1.62e-08 	 6.65905638714e-18 	 4.29888453227e-18 	 0.0333579879242 	 0.0424556209944 	 1.17994346391e-09
0.0075 	 4.4e-07 	 2.64e-08 	 1.82793032958e-17 	 8.9644699122e-18 	 0.0343688360431 	 0.0505424059457 	 5.13845286141e-09
0.0075 	 7.1e-07 	 4.26e-08 	 3.64418786981e-17 	 1.40792678808e-17 	 0.0333579879242 	 0.0495315578268 	 1.46688519534e-08
0.0075 	 1.1e-06 	 6.6e-08 	 4.04074840758e-17 	 1.52310689013e-17 	 0.0505424059457 	 0.0374013803998 	 3.10300190475e-08
0.0075 	 1.9e-06 	 1.14e-07 	 6.14640417566e-17 	 2.8406223401e-17 	 0.0505424059457 	 0.0444773172322 	 8.96718492248e-08
0.0075 	 3e-06 	 1.8e-07 	 9.54469476994e-17 	 4.35804338262e-17 	 0.0525641021835 	 0.0434664691133 	 2.23928410448e-07
0.0075 	 4.9e-06 	 2.94e-07 	 1.64556457372e-16 	 7.19873753109e-17 	 0.047509861589 	 0.0414447728755 	 5.71618287053e-07
0.0085 	 2.7e-07 	 1.62e-08 	 2.90413147379e-17 	 8.86473827044e-18 	 0.0410143782011 	 0.0440904565662 	 4.6130006782e-09
0.0085 	 4.4e-07 	 2.64e-08 	 3.70032278313e-17 	 1.43373988022e-17 	 0.0543440511165 	 0.0492172538413 	 1.29090584352e-08
0.0085 	 7.1e-07 	 4.26e-08 	 5.59488901791e-17 	 2.36623687997e-17 	 0.0430650971112 	 0.0461411754762 	 2.68476149036e-08
0.0085 	 1.1e-06 	 6.6e-08 	 7.27482685349e-17 	 3.53276561644e-17 	 0.0440904565662 	 0.0399890187461 	 5.48882454232e-08
0.0085 	 1.9e-06 	 1.14e-07 	 1.31984290779e-16 	 5.5268118755e-17 	 0.0533186916614 	 0.037938299836 	 1.87429847544e-07
0.0085 	 3e-06 	 1.8e-07 	 2.14922137672e-16 	 8.98017678571e-17 	 0.036912940381 	 0.0563947700265 	 4.21127362463e-07
0.0095 	 1.6e-07 	 9.6e-09 	 2.85938335858e-17 	 1.63170683346e-17 	 0.0383188621547 	 0.0466040215395 	 3.20738256883e-09
0.0095 	 2.7e-07 	 1.62e-08 	 4.77621576866e-17 	 1.80695768942e-17 	 0.0507466012319 	 0.0476396664626 	 9.5778813133e-09
0.0095 	 4.4e-07 	 2.64e-08 	 6.15107323507e-17 	 2.48038782443e-17 	 0.0455683766164 	 0.0362475723085 	 1.75920208417e-08
0.0095 	 7.1e-07 	 4.26e-08 	 9.0570907135e-17 	 4.11685939034e-17 	 0.0372832172316 	 0.0393545070778 	 3.83165706233e-08
0.0095 	 1.1e-06 	 6.6e-08 	 1.50132292046e-16 	 6.79026081101e-17 	 0.0548891809243 	 0.0466040215395 	 1.35493457042e-07
0.0095 	 1.9e-06 	 1.14e-07 	 2.61036314912e-16 	 1.11183474741e-16 	 0.0569604707705 	 0.0497109563088 	 4.18521574698e-07
0.0095 	 3e-06 	 1.8e-07 	 3.96106816879e-16 	 1.79772195789e-16 	 0.0497109563088 	 0.0372832172316 	 8.55144037647e-07
0.011 	 1.6e-07 	 9.6e-09 	 4.50229301932e-17 	 1.88540232559e-17 	 0.0575429435261 	 0.0544042375156 	 6.24929591029e-09
0.011 	 2.7e-07 	 1.62e-08 	 8.69860315969e-17 	 3.91443090074e-17 	 0.0376644721262 	 0.0397569427999 	 1.40916896044e-08
0.011 	 4.4e-07 	 2.64e-08 	 1.44652206517e-16 	 5.88602149543e-17 	 0.0491730608314 	 0.0376644721262 	 4.4335830572e-08
0.011 	 7.1e-07 	 4.26e-08 	 2.26882644623e-16 	 9.92467566988e-17 	 0.0659128262208 	 0.0533580021788 	 1.55277651686e-07
0.011 	 1.1e-06 	 6.6e-08 	 3.48118331881e-16 	 1.48715436248e-16 	 0.0470805901577 	 0.0533580021788 	 2.88978327962e-07
0.011 	 1.9e-06 	 1.14e-07 	 6.43502972125e-16 	 2.67719364157e-16 	 0.0533580021788 	 0.0418494134735 	 9.34479391387e-07
0.012 	 1.6e-07 	 9.6e-09 	 8.63863519479e-17 	 4.00854922741e-17 	 0.0452031379889 	 0.0525617883592 	 1.03885620745e-08
0.012 	 2.7e-07 	 1.62e-08 	 1.51059681764e-16 	 6.55819489787e-17 	 0.0588692029623 	 0.0431006664545 	 3.41737376638e-08
0.012 	 4.4e-07 	 2.64e-08 	 2.51260964816e-16 	 1.08707911305e-16 	 0.0483568452904 	 0.0588692029623 	 8.81483440337e-08
0.012 	 7.1e-07 	 4.26e-08 	 3.96285361506e-16 	 1.57508922895e-16 	 0.0452031379889 	 0.0504593168248 	 1.98303179517e-07
0.012 	 1.1e-06 	 6.6e-08 	 6.15160914429e-16 	 2.5750251939e-16 	 0.0483568452904 	 0.0409981949202 	 4.78816030244e-07
0.012 	 1.9e-06 	 1.14e-07 	 1.04438337069e-15 	 4.3613489517e-16 	 0.0567667314279 	 0.051510552592 	 1.67754652081e-06
0.013 	 1e-07 	 6e-09 	 8.65917635195e-17 	 3.81527685743e-17 	 0.0400954638424 	 0.0432608951984 	 5.53225663376e-09
0.013 	 1.6e-07 	 9.6e-09 	 1.44022977646e-16 	 6.27981829325e-17 	 0.054867476837 	 0.0485366141251 	 1.89219258364e-08
0.013 	 2.7e-07 	 1.62e-08 	 2.42195522665e-16 	 1.04687512055e-16 	 0.0495917579104 	 0.0348197449158 	 4.56531706657e-08
