0.27979781132289183, 0.00010670112884883307
0.32000525258236157, 0.00006234026034895473
0.35164536305690847, 0.0000422429780129371
0.4209157648972852, 0.000024680509715810904
0.44990187240028706, 0.000007263852252558805
0.5369879526301492, 0.0000043232951862609
0.5815740475500897, 0.000004014410042257031
0.6372272336077001, 0.0000028757591817869602
0.6745879684717441, 0.000002720242652191928
0.7714346746318336, 0.0000018094445201404604
0.8189776523352854, 0.0000017436073543321986
0.867173205039818, 0.0000013204572519897005
0.9828990294050635, 0.0000012724120303350196
1.086173084844321, 9.285533069808519e-7
1.1663162003514278, 8.947676244948353e-7
1.4952271137671693, 3.744903609835512e-7
1.7189109688972573, 3.9590001032494765e-7
1.860481049559788, 7.163591042060327e-7
1.8813308100780313, 9.2855330698085e-7
1.9068535470460581, 0.000002098609282738207
1.9723944796748325, 0.0000030970318668481624
