0.09827470622010373, 0.0000015033578658608131
0.10708435582179458, 9.115039422317851e-7
0.1285331386763517, 5.84251179172369e-7
0.1491207989261136, 3.169611516863443e-7
0.1578719119484852, 2.836065767515398e-7
0.18004520872840984, 1.6569747688813047e-7
0.2041462058450095, 1.081945117453614e-7
0.22177998056681217, 7.750612351391792e-8
0.25873664791203116, 4.876730685858138e-8
0.26804388659100586, 1.357677999975839e-8
0.3236247977496698, 7.230276894396076e-9
0.34356366436146607, 7.097520242642709e-9
0.35436843687689257, 1.0281877720237002e-8
0.36196973897404, 5.4502761972544266e-8
0.3886242037188735, 6.09127559832249e-8
0.4327829209664638, 1.0819451174536251e-7
0.43766805643625684, 0.000002771123846484581
0.4386868510579674, 0.00010474196672943152
