0.0998731394426803, 0.000013239697047933855
0.11152932465772493, 0.000007230908512677244
0.12248944897117887, 0.0000031886614770346186
0.13981903126427958, 9.675597572112173e-7
0.16316031695900302, 2.457264263023483e-7
0.1878018435705062, 8.447104049864817e-8
0.2197752445411988, 2.7044048361797368e-8
0.2607770665275494, 9.298863054601592e-9
0.30858899533501205, 3.753283491403425e-9
0.3743715058032907, 1.5984069660051317e-9
0.45043106304952696, 7.05357710467066e-10
0.5540671317565491, 3.226113933859106e-10
0.6759195275981656, 1.4754419238739324e-10
0.7506847932578855, 9.629150646775687e-11
0.8043268019455428, 7.244839905889998e-11
