0.1 	 9.6e-08 	 3.04474467896e-10 	 2.12157292864e-10 	 8.29775483208e-11 	 0.0081449095749 	 0.0093084680856 	 0.000137035203979
0.1 	 1.1e-07 	 3.48876994464e-10 	 2.45329077156e-10 	 8.98169424802e-11 	 0.0062056453904 	 0.0085327624118 	 0.000143732486198
0.1 	 1.2e-07 	 3.8059308487e-10 	 2.52537674673e-10 	 9.92799367536e-11 	 0.0073692039011 	 0.007757056738 	 0.000180249611755
0.1 	 1.3e-07 	 4.12309175276e-10 	 2.81406326445e-10 	 1.25542198675e-10 	 0.0081449095749 	 0.0093084680856 	 0.000256833254024
0.1 	 1.5e-07 	 4.75741356087e-10 	 3.11926516849e-10 	 1.30373085883e-10 	 0.0093084680856 	 0.0046542340428 	 0.000300602922186
0.1 	 1.7e-07 	 5.39173536899e-10 	 3.27346326941e-10 	 1.22878743432e-10 	 0.0081449095749 	 0.0093084680856 	 0.000369767064725
0.1 	 1.9e-07 	 6.02605717711e-10 	 4.19115959113e-10 	 1.75917237665e-10 	 0.0096963209225 	 0.0081449095749 	 0.000596223105127
0.1 	 2.1e-07 	 6.66037898522e-10 	 4.7108093827e-10 	 1.62290631157e-10 	 0.0069813510642 	 0.0089206152487 	 0.000567845572242
0.1 	 2.4e-07 	 7.6118616974e-10 	 4.83151189625e-10 	 1.81181400592e-10 	 0.0050420868797 	 0.011635585107 	 0.000622622532851
0.1 	 2.7e-07 	 8.56334440957e-10 	 6.37484780265e-10 	 2.80324551376e-10 	 0.0085327624118 	 0.0093084680856 	 0.00124065879042
0.1 	 3e-07 	 9.51482712175e-10 	 6.58073528166e-10 	 2.97244114847e-10 	 0.0104720265963 	 0.007757056738 	 0.00157515920317
0.1 	 3.3e-07 	 1.04663098339e-09 	 6.63487504286e-10 	 2.37157390699e-10 	 0.0081449095749 	 0.0112477322701 	 0.00152062413792
0.1 	 3.7e-07 	 1.17349534502e-09 	 7.50552993537e-10 	 3.14747323945e-10 	 0.0089206152487 	 0.0127991436177 	 0.00226519844315
0.1 	 4.2e-07 	 1.33207579704e-09 	 8.42951812068e-10 	 3.33773802853e-10 	 0.0108598794332 	 0.0089206152487 	 0.00290889133606
0.1 	 4.7e-07 	 1.49065624907e-09 	 9.61183050555e-10 	 3.89036376445e-10 	 0.007757056738 	 0.0104720265963 	 0.00309369476193
0.1 	 5.2e-07 	 1.6492367011e-09 	 1.07673953118e-09 	 4.62737578816e-10 	 0.0108598794332 	 0.0104720265963 	 0.00490982896687
0.1 	 5.9e-07 	 1.87124933394e-09 	 1.3079498459e-09 	 4.78142855798e-10 	 0.0058177925535 	 0.0100841737594 	 0.0041870891198
0.1 	 6.6e-07 	 2.09326196678e-09 	 1.51418895349e-09 	 5.92318110451e-10 	 0.0069813510642 	 0.0096963209225 	 0.00614705301062
0.1 	 7.3e-07 	 2.31527459962e-09 	 1.62252810239e-09 	 6.36681145724e-10 	 0.0089206152487 	 0.0058177925535 	 0.00757568267
0.1 	 8.2e-07 	 2.60071941328e-09 	 1.70897550644e-09 	 7.50224976376e-10 	 0.0085327624118 	 0.0100841737594 	 0.0103679827011
0.1 	 9.2e-07 	 2.91788031734e-09 	 2.00087322094e-09 	 7.48800327413e-10 	 0.0096963209225 	 0.0096963209225 	 0.0140032259493
0.1 	 1e-06 	 3.17160904058e-09 	 2.22269965561e-09 	 9.0322893971e-10 	 0.0058177925535 	 0.0089206152487 	 0.0119821531129
0.1 	 1.2e-06 	 3.8059308487e-09 	 2.56162180298e-09 	 9.15283504884e-10 	 0.0050420868797 	 0.007757056738 	 0.0137121927716
0.1 	 1.3e-06 	 4.12309175276e-09 	 2.43726675382e-09 	 9.23669320634e-10 	 0.0089206152487 	 0.0108598794332 	 0.0235804324136
0.1 	 1.4e-06 	 4.44025265681e-09 	 2.93733591494e-09 	 1.29166032429e-09 	 0.0093084680856 	 0.0065934982273 	 0.0286598700055
0.1 	 1.6e-06 	 5.07457446493e-09 	 3.6138408897e-09 	 1.6484550036e-09 	 0.0089206152487 	 0.007757056738 	 0.0411267454715
0.1 	 1.8e-06 	 5.70889627305e-09 	 3.58058230097e-09 	 1.72536398314e-09 	 0.0096963209225 	 0.0093084680856 	 0.0521805377356
