0.959400631516 	 3.98107170553e-10 	 0.78
0.799834255007 	 1.58489319246e-09 	 4.2
0.959400631516 	 5.01187233627e-09 	 150.0
0.309029543251 	 1.58489319246e-07 	 16.0
0.426579518802 	 3.16227766017e-08 	 21.0
0.120226443462 	 7.94328234724e-08 	 0.0066
0.398107170553 	 3.98107170553e-08 	 14.0
1.41253754462 	 3.98107170553e-10 	 0.85
0.120226443462 	 2.51188643151e-07 	 0.073
0.199526231497 	 6.3095734448e-08 	 0.053
0.120226443462 	 1.99526231497e-07 	 0.025
1.41253754462 	 1.25892541179e-09 	 6.6
0.141253754462 	 1.25892541179e-06 	 1.6
0.181970085861 	 1.58489319246e-07 	 0.12
0.426579518802 	 3.98107170553e-09 	 0.31
0.190546071796 	 1e-07 	 0.071
0.389045144994 	 2.51188643151e-08 	 5.0
0.151356124844 	 7.94328234724e-07 	 0.58
0.229086765277 	 1.25892541179e-08 	 0.0073
0.741310241301 	 1.25892541179e-09 	 1.9
0.489778819368 	 2.51188643151e-09 	 0.26
0.218776162395 	 3.16227766017e-08 	 0.032
0.151356124844 	 5.01187233627e-07 	 0.19
0.109647819614 	 3.16227766017e-06 	 11.0
0.849180475036 	 6.3095734448e-10 	 0.72
1.0 	 3.16227766017e-09 	 49.0
0.43651583224 	 1e-08 	 1.7
0.879022516831 	 1.99526231497e-09 	 9.3
1.41253754462 	 7.94328234724e-10 	 2.6
0.829850767514 	 1e-09 	 2.1
1.19949930315 	 2.51188643151e-09 	 85.0
1.09900583943 	 1.25892541179e-09 	 19.0
0.151356124844 	 3.98107170553e-07 	 0.12
0.181970085861 	 1e-07 	 0.032
0.32359365693 	 6.3095734448e-08 	 3.9
0.141253754462 	 1.99526231497e-06 	 2.6
0.989919775081 	 5.01187233627e-09 	 150.0
0.181970085861 	 2.51188643151e-07 	 0.3
0.208929613085 	 3.16227766017e-08 	 0.014
0.338844156139 	 5.01187233627e-08 	 7.3
0.190546071796 	 6.3095734448e-08 	 0.021
1.28824955169 	 1.99526231497e-10 	 0.16
0.120226443462 	 1.25892541179e-06 	 1.4
0.389045144994 	 5.01187233627e-08 	 20.0
0.288403150313 	 6.3095734448e-08 	 1.6
0.190546071796 	 2.51188643151e-07 	 0.41
0.707945784384 	 7.94328234724e-09 	 47.0
0.602559586074 	 3.98107170553e-09 	 3.5
0.32359365693 	 1.25892541179e-08 	 0.23
0.218776162395 	 3.16227766017e-08 	 0.027
0.109647819614 	 1.25892541179e-06 	 1.5
0.190546071796 	 6.3095734448e-07 	 2.0
0.229086765277 	 1e-07 	 0.46
0.849180475036 	 3.16227766017e-09 	 13.0
0.799834255007 	 3.16227766017e-09 	 16.0
0.407380277804 	 6.3095734448e-09 	 0.44
1.41253754462 	 5.01187233627e-10 	 1.2
0.151356124844 	 1e-06 	 0.89
0.257039578277 	 1.58489319246e-08 	 0.033
0.346736850453 	 1e-08 	 0.24
0.616595001861 	 3.98107170553e-09 	 4.5
0.128824955169 	 3.16227766017e-07 	 0.079
0.575439937337 	 5.01187233627e-09 	 5.2
1.19949930315 	 1e-09 	 16.0
0.151356124844 	 3.16227766017e-07 	 0.075
0.575439937337 	 5.01187233627e-09 	 5.6
0.380189396321 	 6.3095734448e-08 	 23.0
0.158489319246 	 6.3095734448e-07 	 0.42
0.53703179637 	 1.25892541179e-08 	 20.0
1.41253754462 	 1e-09 	 4.2
0.92896638678 	 1.25892541179e-09 	 7.8
0.208929613085 	 1.25892541179e-07 	 0.27
0.151356124844 	 5.01187233627e-08 	 0.0024
0.239883291902 	 2.51188643151e-07 	 5.4
1.28824955169 	 7.94328234724e-10 	 2.4
0.407380277804 	 5.01187233627e-09 	 0.31
0.52480746025 	 1e-08 	 8.6
0.989919775081 	 3.98107170553e-10 	 1.3
0.141253754462 	 3.16227766017e-07 	 0.11
0.128824955169 	 1.99526231497e-07 	 0.037
0.251188643151 	 3.98107170553e-08 	 0.21
0.208929613085 	 5.01187233627e-08 	 0.035
0.151356124844 	 6.3095734448e-07 	 0.27
0.758577575029 	 1.99526231497e-09 	 3.0
0.32359365693 	 1e-08 	 0.14
0.151356124844 	 1.25892541179e-06 	 1.8
0.776247116629 	 7.94328234724e-09 	 69.0
0.257039578277 	 1.99526231497e-07 	 4.8
0.128824955169 	 3.98107170553e-07 	 0.11
0.151356124844 	 1e-07 	 0.013
1.69824365246 	 1.58489319246e-10 	 0.11
0.218776162395 	 3.98107170553e-08 	 0.045
0.239883291902 	 1.99526231497e-07 	 2.4
0.141253754462 	 7.94328234724e-08 	 0.007
1.09900583943 	 5.01187233627e-10 	 2.6
0.371535229097 	 3.98107170553e-09 	 0.079
1.09900583943 	 1.99526231497e-09 	 43.0
0.389045144994 	 3.16227766017e-08 	 9.4
1.19949930315 	 3.98107170553e-10 	 2.6
0.36307805477 	 5.01187233627e-08 	 12.0
0.707945784384 	 7.94328234724e-10 	 0.46
0.346736850453 	 1.58489319246e-08 	 0.67
0.829850767514 	 1.25892541179e-09 	 4.4
0.288403150313 	 7.94328234724e-08 	 1.5
0.309029543251 	 6.3095734448e-08 	 3.7
0.128824955169 	 1.25892541179e-06 	 1.3
0.158489319246 	 3.16227766017e-07 	 0.13
0.109647819614 	 2.51188643151e-07 	 0.058
0.398107170553 	 1.99526231497e-08 	 3.9
0.371535229097 	 1.99526231497e-08 	 2.4
0.30199517204 	 1.99526231497e-08 	 0.16
0.346736850453 	 3.16227766017e-08 	 2.4
1.19949930315 	 6.3095734448e-10 	 4.1
0.120226443462 	 1.25892541179e-06 	 2.1
0.120226443462 	 2.51188643151e-06 	 5.1
0.158489319246 	 6.3095734448e-08 	 0.0047
0.257039578277 	 1.25892541179e-07 	 2.0
0.575439937337 	 1e-08 	 20.0
0.575439937337 	 3.16227766017e-08 	 160.0
0.32359365693 	 2.51188643151e-08 	 0.62
1.19949930315 	 3.16227766017e-10 	 1.6
0.43651583224 	 1.99526231497e-08 	 6.4
0.199526231497 	 3.98107170553e-07 	 1.7
0.151356124844 	 1e-06 	 0.97
0.109647819614 	 3.16227766017e-07 	 0.12
1.09900583943 	 3.16227766017e-09 	 93.0
0.128824955169 	 1e-06 	 0.79
0.30199517204 	 2.51188643151e-08 	 0.29
0.208929613085 	 1.58489319246e-07 	 0.32
0.158489319246 	 7.94328234724e-07 	 0.67
1.28824955169 	 3.98107170553e-10 	 0.48
0.109647819614 	 6.3095734448e-07 	 0.59
0.331131121483 	 6.3095734448e-09 	 0.051
0.181970085861 	 3.98107170553e-08 	 0.0074
1.09900583943 	 1.25892541179e-09 	 15.0
1.58489319246 	 1e-09 	 7.6
0.549540873858 	 3.98107170553e-09 	 2.2
0.512861383991 	 1.25892541179e-08 	 12.0
1.69824365246 	 1e-09 	 4.4
0.158489319246 	 1.25892541179e-06 	 1.9
0.331131121483 	 1e-07 	 12.0
0.239883291902 	 3.98107170553e-08 	 0.1
0.120226443462 	 1.25892541179e-06 	 1.9
0.741310241301 	 1e-08 	 94.0
0.109647819614 	 5.01187233627e-07 	 0.28
0.208929613085 	 6.3095734448e-07 	 7.0
0.989919775081 	 3.98107170553e-10 	 0.85
1.09900583943 	 1e-09 	 12.0
0.959400631516 	 3.98107170553e-09 	 110.0
1.09900583943 	 3.16227766017e-10 	 1.4
1.0 	 1.99526231497e-09 	 27.0
1.09900583943 	 7.94328234724e-10 	 7.7
0.879022516831 	 1e-09 	 3.8
0.309029543251 	 3.98107170553e-08 	 1.1
0.169824365246 	 2.51188643151e-08 	 0.0017
0.309029543251 	 7.94328234724e-08 	 5.5
0.239883291902 	 7.94328234724e-08 	 0.43
0.407380277804 	 2.51188643151e-08 	 9.4
0.32359365693 	 3.16227766017e-08 	 0.76
0.724435960075 	 7.94328234724e-09 	 46.0
1.09900583943 	 3.16227766017e-10 	 1.1
0.478630092323 	 3.98107170553e-09 	 0.78
0.707945784384 	 1e-09 	 0.73
0.512861383991 	 1.99526231497e-08 	 25.0
0.251188643151 	 3.16227766017e-07 	 9.5
0.151356124844 	 3.98107170553e-07 	 0.16
0.407380277804 	 5.01187233627e-09 	 0.25
0.331131121483 	 3.98107170553e-08 	 2.2
1.58489319246 	 3.16227766017e-10 	 0.51
1.19949930315 	 1.25892541179e-09 	 32.0
0.776247116629 	 6.3095734448e-09 	 37.0
0.141253754462 	 3.98107170553e-07 	 0.12
0.512861383991 	 3.16227766017e-09 	 0.86
0.281838293126 	 5.01187233627e-08 	 0.77
0.645654229035 	 1.99526231497e-08 	 330.0
0.281838293126 	 5.01187233627e-08 	 1.0
0.257039578277 	 1.25892541179e-07 	 2.2
0.457088189615 	 5.01187233627e-09 	 0.63
1.09900583943 	 1.58489319246e-09 	 29.0
0.489778819368 	 7.94328234724e-09 	 3.1
0.676082975392 	 1.58489319246e-08 	 140.0
1.51356124844 	 7.94328234724e-10 	 3.6
0.575439937337 	 3.16227766017e-09 	 1.8
0.120226443462 	 3.16227766017e-07 	 0.14
0.151356124844 	 1.58489319246e-07 	 0.024
0.43651583224 	 1.99526231497e-08 	 11.0
0.169824365246 	 6.3095734448e-08 	 0.0075
0.959400631516 	 7.94328234724e-10 	 4.0
1.69824365246 	 7.94328234724e-10 	 3.4
0.190546071796 	 3.16227766017e-07 	 0.52
